date,cal_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_clouds_all,weather_main,weather_description,traffic_volume
2018-04-01 18:00:00,None,271.95,0,0,40,Clouds,scattered clouds,4424
2018-04-01 19:00:00,None,271.69,0,0,1,Clear,sky is clear,3892
2018-04-01 20:00:00,None,271.08,0,0,5,Clear,sky is clear,3320
2018-04-01 21:00:00,None,269.95,0,0,5,Clear,sky is clear,2545
2018-04-01 22:00:00,None,269.58,0,0,1,Clear,sky is clear,1682
2018-04-01 23:00:00,None,268.58,0,0,1,Clear,sky is clear,952
2018-04-02 00:00:00,None,267.92,0,0,1,Clear,sky is clear,543
2018-04-02 01:00:00,None,267.69,0,0,1,Clear,sky is clear,311
2018-04-02 02:00:00,None,266.92,0,0,1,Clear,sky is clear,246
2018-04-02 03:00:00,None,266.99,0,0,1,Clear,sky is clear,352
2018-04-02 04:00:00,None,266.61,0,0,1,Clear,sky is clear,807
2018-04-02 05:00:00,None,266.07,0,0,1,Clear,sky is clear,2683
2018-04-02 06:00:00,None,265.99,0,0,1,Clear,sky is clear,5147
2018-04-02 07:00:00,None,265.73,0,0,40,Clouds,scattered clouds,6148
2018-04-02 08:00:00,None,266.57,0,0,75,Clouds,broken clouds,5557
2018-04-02 09:00:00,None,269.52,0,0,75,Clouds,broken clouds,4776
2018-04-02 10:00:00,None,270.93,0,0,75,Clouds,broken clouds,4397
2018-04-02 11:00:00,None,272.38,0,0,90,Clouds,overcast clouds,4509
2018-04-02 12:00:00,None,273.72,0,0,1,Clear,sky is clear,4947
2018-04-02 13:00:00,None,273.66,0,0,90,Snow,light snow,4895
2018-04-02 14:00:00,None,272.16,0,0,90,Snow,snow,4750
2018-04-02 15:00:00,None,271.73,0,0,90,Snow,snow,4949
2018-04-02 16:00:00,None,272.02,0,0,90,Snow,snow,6000
2018-04-02 17:00:00,None,272.29,0,0,90,Snow,snow,5301
2018-04-02 18:00:00,None,272.15,0,0,90,Snow,light snow,3893
2018-04-02 19:00:00,None,272.08,0,0,90,Snow,light snow,2521
2018-04-02 20:00:00,None,271.69,0,0,90,Snow,snow,2159
2018-04-02 21:00:00,None,271.38,0,0,90,Snow,snow,2702
2018-04-02 22:00:00,None,271.53,0,0,90,Snow,snow,2359
2018-04-02 23:00:00,None,271.61,0,0,90,Snow,light snow,1040
2018-04-03 00:00:00,None,271.61,0,0,90,Snow,light snow,552
2018-04-03 01:00:00,None,271.58,0,0,90,Snow,light snow,346
2018-04-03 02:00:00,None,271.58,0,0,90,Clouds,overcast clouds,277
2018-04-03 03:00:00,None,271.43,0,0,90,Snow,light snow,329
2018-04-03 04:00:00,None,271.15,0,0,90,Snow,light snow,836
2018-04-03 05:00:00,None,271.22,0,0,90,Snow,light snow,2555
2018-04-03 06:00:00,None,271.08,0,0,90,Snow,light snow,4311
2018-04-03 07:00:00,None,270.86,0,0,90,Snow,light snow,4096
2018-04-03 08:00:00,None,270.94,0,0,90,Snow,light snow,4790
2018-04-03 09:00:00,None,271.36,0,0,90,Snow,light snow,3893
2018-04-03 10:00:00,None,271.41,0,0,90,Snow,light snow,3403
2018-04-03 11:00:00,None,271.87,0,0,90,Snow,light snow,3587
2018-04-03 12:00:00,None,272.15,0,0,90,Snow,snow,3822
2018-04-03 13:00:00,None,272.15,0,0,90,Snow,snow,3917
2018-04-03 14:00:00,None,272.15,0,0,90,Snow,heavy snow,4058
2018-04-03 15:00:00,None,272.29,0,0,90,Snow,snow,4689
2018-04-03 16:00:00,None,272.41,0,0,90,Snow,snow,4930
2018-04-03 17:00:00,None,271.79,0,0,90,Snow,snow,4207
2018-04-03 18:00:00,None,271.15,0,0,90,Snow,snow,2887
2018-04-03 19:00:00,None,270.5,0,0,90,Snow,snow,1834
2018-04-03 20:00:00,None,269.87,0,0,90,Snow,snow,1703
2018-04-03 21:00:00,None,268.87,0,0,90,Snow,light snow,1450
2018-04-03 22:00:00,None,268.22,0,0,90,Snow,light snow,1511
2018-04-03 23:00:00,None,267.3,0,0,90,Snow,light snow,1271
2018-04-04 00:00:00,None,266.72,0,0,90,Snow,light snow,501
2018-04-04 01:00:00,None,266.36,0,0,90,Snow,light snow,327
2018-04-04 02:00:00,None,265.69,0,0,90,Snow,light snow,259
2018-04-04 03:00:00,None,265.32,0,0,1,Snow,light snow,337
2018-04-04 04:00:00,None,263.72,0,0,1,Snow,light snow,821
2018-04-04 05:00:00,None,262.29,0,0,1,Snow,light snow,2580
2018-04-04 06:00:00,None,261.57,0,0,1,Snow,light snow,4551
2018-04-04 07:00:00,None,260.28,0,0,5,Clear,sky is clear,4979
2018-04-04 08:00:00,None,260,0,0,5,Clear,sky is clear,4778
2018-04-04 09:00:00,None,261.64,0,0,5,Clear,sky is clear,5252
2018-04-04 10:00:00,None,263.71,0,0,5,Clear,sky is clear,4717
2018-04-04 11:00:00,None,266.07,0,0,5,Clear,sky is clear,4590
2018-04-04 12:00:00,None,267.76,0,0,1,Clear,sky is clear,4749
2018-04-04 13:00:00,None,269.41,0,0,5,Haze,haze,4793
2018-04-04 14:00:00,None,270.41,0,0,5,Clear,sky is clear,4903
2018-04-04 15:00:00,None,271.36,0,0,1,Clear,sky is clear,5491
2018-04-04 16:00:00,None,271.68,0,0,40,Clouds,scattered clouds,6500
2018-04-04 17:00:00,None,271.61,0,0,40,Clouds,scattered clouds,5898
2018-04-04 18:00:00,None,271.44,0,0,1,Clear,sky is clear,4539
2018-04-04 19:00:00,None,270.94,0,0,1,Clear,sky is clear,3400
2018-04-04 20:00:00,None,269.95,0,0,40,Clouds,scattered clouds,3022
2018-04-04 21:00:00,None,268.95,0,0,40,Clouds,scattered clouds,2444
2018-04-04 22:00:00,None,267.88,0,0,1,Clear,sky is clear,1885
2018-04-04 23:00:00,None,266.09,0,0,1,Clear,sky is clear,1097
2018-04-05 00:00:00,None,264.36,0,0,1,Clear,sky is clear,640
2018-04-05 01:00:00,None,263.42,0,0,1,Clear,sky is clear,384
2018-04-05 02:00:00,None,262.09,0,0,1,Clear,sky is clear,280
2018-04-05 03:00:00,None,261.69,0,0,1,Clear,sky is clear,352
2018-04-05 04:00:00,None,260.95,0,0,1,Clear,sky is clear,910
2018-04-05 05:00:00,None,260.69,0,0,1,Clear,sky is clear,2815
2018-04-05 06:00:00,None,260.29,0,0,1,Clear,sky is clear,5560
2018-04-05 07:00:00,None,259.65,0,0,40,Mist,mist,6297
2018-04-05 08:00:00,None,259.78,0,0,40,Mist,mist,5887
2018-04-05 09:00:00,None,262.43,0,0,1,Mist,mist,5389
2018-04-05 10:00:00,None,266.07,0,0,1,Clear,sky is clear,4663
2018-04-05 11:00:00,None,269.94,0,0,40,Clouds,scattered clouds,5078
2018-04-05 12:00:00,None,271.93,0,0,1,Clear,sky is clear,5535
2018-04-05 13:00:00,None,273.36,0,0,1,Clear,sky is clear,5492
2018-04-05 14:00:00,None,274.58,0,0,1,Clear,sky is clear,5535
2018-04-05 15:00:00,None,275.44,0,0,1,Clear,sky is clear,5705
2018-04-05 16:00:00,None,276.08,0,0,1,Clear,sky is clear,6642
2018-04-05 17:00:00,None,276.35,0,0,75,Clouds,broken clouds,6476
2018-04-05 18:00:00,None,276.46,0,0,90,Clouds,overcast clouds,4992
2018-04-05 19:00:00,None,275.35,0,0,90,Snow,light snow,3322
2018-04-05 20:00:00,None,274.22,0,0,90,Snow,snow,3288
2018-04-05 21:00:00,None,273.41,0,0,90,Snow,light snow,2888
2018-04-05 22:00:00,None,273.15,0,0,40,Clouds,scattered clouds,2422
2018-04-05 23:00:00,None,272.69,0,0,40,Snow,light snow,2390
2018-04-06 00:00:00,None,271.79,0,0,90,Snow,light snow,932
2018-04-06 01:00:00,None,270.69,0,0,1,Snow,light snow,514
2018-04-06 02:00:00,None,269.65,0,0,1,Snow,light snow,312
2018-04-06 03:00:00,None,268.22,0,0,1,Clear,sky is clear,363
2018-04-06 04:00:00,None,267.82,0,0,1,Snow,light snow,879
2018-04-06 05:00:00,None,267.22,0,0,75,Snow,light snow,2687
2018-04-06 06:00:00,None,266.92,0,0,90,Snow,light snow,5211
2018-04-06 07:00:00,None,265.22,0,0,20,Haze,haze,6253
2018-04-06 08:00:00,None,264.02,0,0,40,Haze,haze,5738
2018-04-06 09:00:00,None,263.28,0,0,75,Haze,haze,5067
2018-04-06 10:00:00,None,264.21,0,0,40,Snow,light snow,4748
2018-04-06 11:00:00,None,265.21,0,0,20,Haze,haze,5022
2018-04-06 12:00:00,None,265.88,0,0,1,Haze,haze,5409
2018-04-06 13:00:00,None,266.15,0,0,1,Clear,sky is clear,5298
2018-04-06 14:00:00,None,266.43,0,0,5,Clear,sky is clear,5363
2018-04-06 15:00:00,None,266.46,0,0,5,Clear,sky is clear,5786
2018-04-06 16:00:00,None,267.02,0,0,5,Clear,sky is clear,6525
2018-04-06 17:00:00,None,266.95,0,0,5,Clear,sky is clear,5735
2018-04-06 18:00:00,None,266.49,0,0,1,Clear,sky is clear,4863
2018-04-06 19:00:00,None,266.32,0,0,1,Clear,sky is clear,3923
2018-04-06 20:00:00,None,265.22,0,0,1,Clear,sky is clear,3193
2018-04-06 21:00:00,None,264.43,0,0,1,Clear,sky is clear,3031
2018-04-06 22:00:00,None,264,0,0,1,Clear,sky is clear,2992
2018-04-06 23:00:00,None,263.35,0,0,1,Clear,sky is clear,2205
2018-04-07 00:00:00,None,262.88,0,0,1,Snow,light snow,1196
2018-04-07 01:00:00,None,262.75,0,0,1,Snow,light snow,657
2018-04-07 02:00:00,None,263.08,0,0,90,Snow,light snow,496
2018-04-07 03:00:00,None,263.02,0,0,40,Snow,light snow,381
2018-04-07 04:00:00,None,262.82,0,0,1,Snow,light snow,342
2018-04-07 05:00:00,None,262.49,0,0,1,Clear,sky is clear,643
2018-04-07 06:00:00,None,262.15,0,0,1,Snow,light snow,1221
2018-04-07 07:00:00,None,261.89,0,0,1,Clear,sky is clear,1995
2018-04-07 08:00:00,None,262.01,0,0,1,Clear,sky is clear,3074
2018-04-07 09:00:00,None,263.75,0,0,1,Clear,sky is clear,3960
2018-04-07 10:00:00,None,265.61,0,0,5,Clear,sky is clear,4304
2018-04-07 11:00:00,None,267,0,0,1,Clear,sky is clear,4771
2018-04-07 12:00:00,None,268.48,0,0,5,Clear,sky is clear,5298
2018-04-07 13:00:00,None,269.75,0,0,5,Clear,sky is clear,5126
2018-04-07 14:00:00,None,270.62,0,0,1,Clear,sky is clear,5237
2018-04-07 15:00:00,None,271.28,0,0,5,Clear,sky is clear,4908
2018-04-07 16:00:00,None,271.65,0,0,1,Clear,sky is clear,5118
2018-04-07 17:00:00,None,272.15,0,0,5,Clear,sky is clear,5441
2018-04-07 18:00:00,None,272.29,0,0,1,Clear,sky is clear,5019
2018-04-07 19:00:00,None,272.07,0,0,5,Clear,sky is clear,3699
2018-04-07 20:00:00,None,270.95,0,0,5,Clear,sky is clear,3079
2018-04-07 21:00:00,None,270.22,0,0,1,Clear,sky is clear,4104
2018-04-07 22:00:00,None,269.37,0,0,1,Clear,sky is clear,4107
2018-04-07 23:00:00,None,268.22,0,0,1,Clear,sky is clear,2740
2018-04-08 00:00:00,None,266.87,0,0,1,Clear,sky is clear,1578
2018-04-08 01:00:00,None,265.36,0,0,1,Clear,sky is clear,844
2018-04-08 02:00:00,None,264.02,0,0,1,Clear,sky is clear,649
2018-04-08 03:00:00,None,263.49,0,0,1,Clear,sky is clear,401
2018-04-08 04:00:00,None,262.82,0,0,1,Clear,sky is clear,295
2018-04-08 05:00:00,None,262.29,0,0,1,Clear,sky is clear,441
2018-04-08 06:00:00,None,261.49,0,0,1,Clear,sky is clear,976
2018-04-08 07:00:00,None,261.42,0,0,1,Clear,sky is clear,1357
2018-04-08 08:00:00,None,262.62,0,0,1,Clear,sky is clear,1910
2018-04-08 09:00:00,None,265.94,0,0,90,Clouds,overcast clouds,2736
2018-04-08 10:00:00,None,268.93,0,0,90,Clouds,overcast clouds,3401
2018-04-08 11:00:00,None,271.01,0,0,75,Clouds,broken clouds,3961
2018-04-08 12:00:00,None,271.86,0,0,1,Clear,sky is clear,4483
2018-04-08 13:00:00,None,272.44,0,0,75,Clouds,broken clouds,4423
2018-04-08 14:00:00,None,272.62,0,0,1,Snow,light snow,4272
2018-04-08 15:00:00,None,272.55,0,0,1,Snow,light snow,4083
2018-04-08 16:00:00,None,272.16,0,0,90,Snow,light snow,4389
2018-04-08 17:00:00,None,271.89,0,0,90,Snow,light snow,3687
2018-04-08 18:00:00,None,271.65,0,0,90,Snow,light snow,3224
2018-04-08 19:00:00,None,271.49,0,0,90,Snow,light snow,2455
2018-04-08 20:00:00,None,271.37,0,0,90,Snow,light snow,2145
2018-04-08 21:00:00,None,270.94,0,0,90,Snow,light snow,1799
2018-04-08 22:00:00,None,270.58,0,0,90,Snow,light snow,1425
2018-04-08 23:00:00,None,270.58,0,0,90,Snow,light snow,992
2018-04-09 00:00:00,None,270.22,0,0,90,Snow,light snow,427
2018-04-09 01:00:00,None,269.75,0,0,90,Snow,light snow,315
2018-04-09 02:00:00,None,269.43,0,0,90,Snow,light snow,251
2018-04-09 03:00:00,None,268.86,0,0,90,Mist,mist,339
2018-04-09 04:00:00,None,268.42,0,0,90,Mist,mist,869
2018-04-09 05:00:00,None,267.62,0,0,1,Mist,mist,2704
2018-04-09 06:00:00,None,268,0,0,40,Mist,mist,5192
2018-04-09 07:00:00,None,267.55,0,0,75,Mist,mist,6110
2018-04-09 08:00:00,None,267.49,0,0,90,Mist,mist,5824
2018-04-09 09:00:00,None,268.81,0,0,1,Mist,mist,4933
2018-04-09 10:00:00,None,271,0,0,1,Haze,haze,4149
2018-04-09 11:00:00,None,273.22,0,0,40,Clouds,scattered clouds,4276
2018-04-09 12:00:00,None,274.28,0,0,20,Clouds,few clouds,4516
2018-04-09 13:00:00,None,274.86,0,0,75,Clouds,broken clouds,4633
2018-04-09 14:00:00,None,275.35,0,0,75,Clouds,broken clouds,5093
2018-04-09 15:00:00,None,275.48,0,0,90,Clouds,overcast clouds,5769
2018-04-09 16:00:00,None,275.58,0,0,75,Clouds,broken clouds,6719
2018-04-09 17:00:00,None,275.65,0,0,90,Clouds,overcast clouds,6244
2018-04-09 18:00:00,None,275.35,0,0,90,Snow,light snow,4640
2018-04-09 19:00:00,None,275.08,0,0,90,Clouds,overcast clouds,3073
2018-04-09 20:00:00,None,274.48,0,0,75,Clouds,broken clouds,2635
2018-04-09 21:00:00,None,273.94,0,0,75,Clouds,broken clouds,2048
2018-04-09 22:00:00,None,273.51,0,0,90,Clouds,overcast clouds,1521
2018-04-09 23:00:00,None,273.35,0,0,90,Clouds,overcast clouds,983
2018-04-10 00:00:00,None,273.09,0,0,90,Clouds,overcast clouds,530
2018-04-10 01:00:00,None,272.68,0,0,90,Clouds,overcast clouds,333
2018-04-10 02:00:00,None,272.58,0,0,90,Clouds,overcast clouds,235
2018-04-10 03:00:00,None,272.58,0,0,90,Clouds,overcast clouds,358
2018-04-10 04:00:00,None,272.43,0,0,90,Clouds,overcast clouds,905
2018-04-10 05:00:00,None,272.15,0,0,90,Snow,light snow,2902
2018-04-10 06:00:00,None,272.21,0,0,90,Snow,light snow,5806
2018-04-10 07:00:00,None,272.35,0,0,90,Snow,light snow,6708
2018-04-10 08:00:00,None,272.29,0,0,90,Clouds,overcast clouds,6190
2018-04-10 09:00:00,None,272.58,0,0,90,Clouds,overcast clouds,5221
2018-04-10 10:00:00,None,272.79,0,0,90,Snow,light snow,4436
2018-04-10 11:00:00,None,273.93,0,0,90,Clouds,overcast clouds,4714
2018-04-10 12:00:00,None,274.15,0,0,90,Clouds,overcast clouds,4850
2018-04-10 13:00:00,None,274.55,0,0,90,Clouds,overcast clouds,5099
2018-04-10 14:00:00,None,275.25,0,0,68,Clouds,broken clouds,5315
2018-04-10 15:00:00,None,275.84,0,0,90,Snow,light snow,5784
2018-04-10 16:00:00,None,276.28,0,0,75,Clouds,broken clouds,7013
2018-04-10 17:00:00,None,277.08,0,0,75,Clouds,broken clouds,6304
2018-04-10 18:00:00,None,277.08,0,0,75,Clouds,broken clouds,4606
2018-04-10 19:00:00,None,277.15,0,0,75,Clouds,broken clouds,3190
2018-04-10 20:00:00,None,276.75,0,0,40,Clouds,scattered clouds,2829
2018-04-10 21:00:00,None,275.89,0,0,5,Clear,sky is clear,2337
2018-04-10 22:00:00,None,275.37,0,0,1,Clear,sky is clear,1738
2018-04-10 23:00:00,None,275.08,0,0,1,Mist,mist,1007
2018-04-11 00:00:00,None,269.332,0,0,36,Clouds,scattered clouds,562
2018-04-11 01:00:00,None,273.34,0,0,40,Mist,mist,344
2018-04-11 02:00:00,None,273.22,0,0,1,Mist,mist,259
2018-04-11 03:00:00,None,272.82,0,0,1,Mist,mist,374
2018-04-11 04:00:00,None,272.56,0,0,1,Mist,mist,886
2018-04-11 05:00:00,None,271.94,0,0,1,Mist,mist,2843
2018-04-11 06:00:00,None,271.89,0,0,1,Mist,mist,5670
2018-04-11 07:00:00,None,270.69,0,0,90,Mist,mist,6495
2018-04-11 08:00:00,None,271.58,0,0,75,Mist,mist,5887
2018-04-11 09:00:00,None,273.48,0,0,1,Mist,mist,5581
2018-04-11 10:00:00,None,275.48,0,0,1,Clear,sky is clear,4791
2018-04-11 11:00:00,None,276.94,0,0,75,Clouds,broken clouds,5123
2018-04-11 12:00:00,None,278.55,0,0,1,Clear,sky is clear,4964
2018-04-11 13:00:00,None,279.55,0,0,75,Clouds,broken clouds,4982
2018-04-11 14:00:00,None,279.87,0,0,90,Clouds,overcast clouds,5169
2018-04-11 15:00:00,None,280.58,0,0,75,Clouds,broken clouds,5768
2018-04-11 16:00:00,None,281.08,0,0,90,Clouds,overcast clouds,6988
2018-04-11 17:00:00,None,281.08,0,0,90,Clouds,overcast clouds,6744
2018-04-11 18:00:00,None,280.75,0,0,90,Clouds,overcast clouds,4955
2018-04-11 19:00:00,None,280.29,0,0,90,Clouds,overcast clouds,3308
2018-04-11 20:00:00,None,279.79,0,0,90,Clouds,overcast clouds,2804
2018-04-11 21:00:00,None,279.15,0,0,90,Rain,light rain,2418
2018-04-11 22:00:00,None,278.48,0,0,90,Rain,moderate rain,1603
2018-04-11 23:00:00,None,278.42,0,0,90,Drizzle,light intensity drizzle,1099
2018-04-12 00:00:00,None,277.94,0,0,90,Rain,light rain,531
2018-04-12 01:00:00,None,277.09,0,0,75,Rain,light rain,310
2018-04-12 02:00:00,None,276.87,0,0,40,Drizzle,drizzle,291
2018-04-12 03:00:00,None,276.22,0,0,90,Mist,mist,331
2018-04-12 04:00:00,None,275.56,0,0,1,Clear,sky is clear,949
2018-04-12 05:00:00,None,274.94,0,0,1,Clear,sky is clear,2857
2018-04-12 06:00:00,None,274.31,0,0,20,Mist,mist,5772
2018-04-12 07:00:00,None,273.72,0,0,1,Mist,mist,6475
2018-04-12 08:00:00,None,275.08,0,0,1,Mist,mist,6198
2018-04-12 09:00:00,None,276.15,0,0,20,Mist,mist,5391
2018-04-12 10:00:00,None,277.57,0,0,75,Clouds,broken clouds,4743
2018-04-12 11:00:00,None,279,0,0,75,Clouds,broken clouds,4982
2018-04-12 12:00:00,None,279.81,0,0,90,Clouds,overcast clouds,5317
2018-04-12 13:00:00,None,280.54,0,0,90,Clouds,overcast clouds,5322
2018-04-12 14:00:00,None,280.93,0,0,90,Clouds,overcast clouds,5574
2018-04-12 15:00:00,None,281.61,0,0,75,Clouds,broken clouds,6252
2018-04-12 16:00:00,None,282,0,0,75,Clouds,broken clouds,7213
2018-04-12 17:00:00,None,281.72,0,0,75,Clouds,broken clouds,6811
2018-04-12 18:00:00,None,281.15,0,0,1,Clear,sky is clear,5064
2018-04-12 19:00:00,None,280.42,0,0,90,Clouds,overcast clouds,3697
2018-04-12 20:00:00,None,279.28,0,0,90,Clouds,overcast clouds,3082
2018-04-12 21:00:00,None,278.62,0,0,90,Clouds,overcast clouds,2762
2018-04-12 22:00:00,None,278.22,0,0,1,Clear,sky is clear,2053
2018-04-12 23:00:00,None,277.69,0,0,75,Clouds,broken clouds,1168
2018-04-13 00:00:00,None,277.15,0,0,1,Clear,sky is clear,633
2018-04-13 01:00:00,None,276.65,0,0,90,Clouds,overcast clouds,387
2018-04-13 02:00:00,None,276.42,0,0,1,Clear,sky is clear,306
2018-04-13 03:00:00,None,276.22,0,0,1,Clear,sky is clear,356
2018-04-13 04:00:00,None,275.87,0,0,1,Clear,sky is clear,846
2018-04-13 05:00:00,None,276.02,0,0,40,Clouds,scattered clouds,2721
2018-04-13 06:00:00,None,275.72,0,0,75,Clouds,broken clouds,5426
2018-04-13 07:00:00,None,275.95,0,0,40,Rain,light rain,6585
2018-04-13 08:00:00,None,275.94,0,0,90,Rain,light rain,5894
2018-04-13 09:00:00,None,276.28,0,0,40,Drizzle,light intensity drizzle,5227
2018-04-13 10:00:00,None,276.65,0,0,75,Rain,light rain,4853
2018-04-13 11:00:00,None,276.72,0,0,90,Thunderstorm,thunderstorm,5233
2018-04-13 12:00:00,None,276.99,0,0,90,Drizzle,light intensity drizzle,5302
2018-04-13 13:00:00,None,276.88,0,0,90,Snow,sleet,5174
2018-04-13 14:00:00,None,277.15,0,0,90,Rain,light rain,5330
2018-04-13 15:00:00,None,277.28,0,0,90,Rain,light rain,5953
2018-04-13 16:00:00,None,276.95,0,0,90,Thunderstorm,proximity thunderstorm,6686
2018-04-13 17:00:00,None,276.08,0,0,90,Rain,light rain,5687
2018-04-13 18:00:00,None,275.72,0,0,90,Rain,light rain,4167
2018-04-13 19:00:00,None,275.22,0,0,90,Rain,moderate rain,2882
2018-04-13 20:00:00,None,274.51,0,0,90,Rain,light rain,2320
2018-04-13 21:00:00,None,273.79,0,0,90,Snow,light snow,2158
2018-04-13 22:00:00,None,273.22,0,0,90,Snow,snow,1773
2018-04-13 23:00:00,None,272.82,0,0,90,Snow,snow,1143
2018-04-14 00:00:00,None,272.73,0,0,90,Snow,snow,625
2018-04-14 01:00:00,None,272.62,0,0,90,Snow,light snow,441
2018-04-14 02:00:00,None,272.22,0,0,90,Snow,light snow,397
2018-04-14 03:00:00,None,272.3,0,0,90,Snow,light snow,309
2018-04-14 04:00:00,None,272.3,0,0,90,Mist,mist,300
2018-04-14 05:00:00,None,272.36,0,0,90,Rain,light rain,540
2018-04-14 06:00:00,None,272.36,0,0,90,Rain,light rain,986
2018-04-14 07:00:00,None,272.01,0,0,90,Rain,light rain,1311
2018-04-14 08:00:00,None,271.87,0,0,90,Snow,light snow,1489
2018-04-14 09:00:00,None,271.09,0,0,90,Snow,snow,1755
2018-04-14 10:00:00,None,270.49,0,0,90,Snow,snow,1978
2018-04-14 11:00:00,None,270.22,0,0,90,Snow,snow,2153
2018-04-14 12:00:00,None,270.15,0,0,90,Snow,snow,2147
2018-04-14 13:00:00,None,270.01,0,0,90,Snow,heavy snow,1987
2018-04-14 14:00:00,None,269.89,0,0,92,Snow,snow,1822
2018-04-14 15:00:00,None,269.79,0,0,90,Snow,heavy snow,1881
2018-04-14 16:00:00,None,269.51,0,0,90,Snow,heavy snow,1461
2018-04-14 17:00:00,None,269.35,0,0,90,Snow,heavy snow,1478
2018-04-14 18:00:00,None,269.21,0,0,90,Snow,heavy snow,1068
2018-04-14 19:00:00,None,268.95,0,0,90,Snow,heavy snow,881
2018-04-14 20:00:00,None,268.68,0,0,90,Snow,snow,618
2018-04-14 21:00:00,None,268.42,0,0,90,Snow,snow,707
2018-04-14 22:00:00,None,268.35,0,0,90,Snow,light snow,594
2018-04-14 23:00:00,None,268.15,0,0,90,Snow,snow,526
2018-04-15 00:00:00,None,268.02,0,0,90,Snow,light snow,353
2018-04-15 01:00:00,None,268.08,0,0,90,Snow,light snow,259
2018-04-15 02:00:00,None,267.92,0,0,90,Snow,light snow,198
2018-04-15 03:00:00,None,268.01,0,0,90,Snow,light snow,151
2018-04-15 04:00:00,None,268.08,0,0,90,Snow,light snow,175
2018-04-15 05:00:00,None,268.3,0,0,90,Snow,light snow,301
2018-04-15 06:00:00,None,268.79,0,0,90,Snow,snow,490
2018-04-15 07:00:00,None,269.22,0,0,90,Snow,light snow,634
2018-04-15 08:00:00,None,269.36,0,0,90,Snow,light snow,674
2018-04-15 09:00:00,None,269.58,0,0,90,Snow,light snow,984
2018-04-15 10:00:00,None,269.94,0,0,90,Snow,light snow,1494
2018-04-15 11:00:00,None,270.28,0,0,90,Snow,light snow,1794
2018-04-15 12:00:00,None,270.88,0,0,90,Snow,light snow,2037
2018-04-15 13:00:00,None,271,0,0,90,Snow,light snow,2205
2018-04-15 14:00:00,None,271.35,0,0,90,Snow,light snow,2406
2018-04-15 15:00:00,None,271.01,0,0,90,Snow,snow,2171
2018-04-15 16:00:00,None,270.58,0,0,90,Snow,snow,2109
2018-04-15 17:00:00,None,270.62,0,0,90,Snow,snow,1849
2018-04-15 18:00:00,None,270.48,0,0,90,Snow,heavy snow,1659
2018-04-15 19:00:00,None,269.84,0,0,90,Snow,snow,1417
2018-04-15 20:00:00,None,269.72,0,0,90,Snow,snow,1642
2018-04-15 21:00:00,None,269.43,0,0,90,Snow,light snow,2809
2018-04-15 22:00:00,None,268.86,0,0,90,Snow,light snow,1203
2018-04-15 23:00:00,None,268.79,0,0,90,Snow,light snow,706
2018-04-16 00:00:00,None,268.79,0,0,90,Snow,light snow,407
2018-04-16 01:00:00,None,268.72,0,0,90,Snow,light snow,272
2018-04-16 02:00:00,None,268.69,0,0,20,Snow,light snow,247
2018-04-16 03:00:00,None,268.69,0,0,90,Snow,light snow,357
2018-04-16 04:00:00,None,268.5,0,0,75,Snow,light snow,779
2018-04-16 05:00:00,None,268.84,0,0,90,Snow,light snow,2238
2018-04-16 06:00:00,None,268.72,0,0,75,Snow,light snow,4364
2018-04-16 07:00:00,None,268.69,0,0,40,Snow,light snow,4963
2018-04-16 08:00:00,None,268.77,0,0,90,Snow,light snow,4463
2018-04-16 09:00:00,None,269.43,0,0,75,Haze,haze,4045
2018-04-16 10:00:00,None,270.36,0,0,1,Clear,sky is clear,3626
2018-04-16 11:00:00,None,271.15,0,0,90,Snow,light snow,3860
2018-04-16 12:00:00,None,272.01,0,0,90,Snow,light snow,4149
2018-04-16 13:00:00,None,272.46,0,0,90,Clouds,overcast clouds,4110
2018-04-16 14:00:00,None,272.91,0,0,90,Clouds,overcast clouds,4387
2018-04-16 15:00:00,None,273.23,0,0,90,Clouds,overcast clouds,4942
2018-04-16 16:00:00,None,273.84,0,0,90,Clouds,overcast clouds,5788
2018-04-16 17:00:00,None,274.43,0,0,90,Clouds,overcast clouds,5567
2018-04-16 18:00:00,None,275,0,0,90,Clouds,overcast clouds,4061
2018-04-16 19:00:00,None,275.23,0,0,75,Clouds,broken clouds,2979
2018-04-16 20:00:00,None,274.65,0,0,90,Clouds,overcast clouds,2556
2018-04-16 21:00:00,None,274.44,0,0,90,Clouds,overcast clouds,2100
2018-04-16 22:00:00,None,274.01,0,0,90,Clouds,overcast clouds,1489
2018-04-16 23:00:00,None,273.86,0,0,90,Clouds,overcast clouds,978
